timestamp,pretrained_model_path,spange_path,nn_size,dropout_fp,dropout_nn,epochs,hidden_factor,val_percent,avg_mse,mse_per_solvent
20250825_142529,val_loss0.1074_DPR_0.1_MP_0.3_DM_64_TL_5_heads_16.pth,spange_melt.csv,32,0.1,0.05,50,3,0.2,0.005548715222574421,"""{'1,1,1,3,3,3-Hexafluoropropan-2-ol': 0.03788448877887852, '2,2,2-Trifluoroethanol': 0.018324172098285928, '2-Methyltetrahydrofuran [2-MeTHF]': 0.0013734332727401003, 'Acetonitrile': 0.0032310029450128654, 'Acetonitrile.Acetic Acid': 0.020318675178102322, 'Butanone [MEK]': 0.0034163595369759844, 'Cyclohexane': 0.0050314229938504705, 'DMA [N,N-Dimethylacetamide]': 0.0013772345924947182, 'Decanol': 0.003193022325493219, 'Diethyl Ether [Ether]': 0.002658193463117497, 'Dihydrolevoglucosenone (Cyrene)': 0.0013777089238683556, 'Dimethyl Carbonate': 0.0025897287833207354, 'Ethanol': 0.0032088585623598173, 'Ethyl Acetate': 0.002665808795028513, 'Ethyl Lactate': 0.0031734481271018917, 'Ethylene Glycol [1,2-Ethanediol]': 0.00039904846106014616, 'IPA [Propan-2-ol]': 0.006937159576373903, 'MTBE [tert-Butylmethylether]': 0.0009698916248013574, 'Methanol': 0.0039905474746541264, 'Methyl Propionate': 0.004445551137133113, 'THF [Tetrahydrofuran]': 0.0011498658715360835, 'Water.2,2,2-Trifluoroethanol': 0.0010500335395825884, 'Water.Acetonitrile': 0.003323094286821256, 'tert-Butanol [2-Methylpropan-2-ol]': 0.0010804149931925612}"""
