timestamp,pretrained_model_path,spange_path,nn_size,dropout_fp,dropout_nn,epochs,hidden_factor,val_percent,avg_mse,mse_per_solvent
20250824_162450,val_loss0.1074_DPR_0.1_MP_0.3_DM_64_TL_5_heads_16.pth,spange_melt.csv,32,0.3,0.05,40,3,0.1,0.00840052398800138,"""{'1,1,1,3,3,3-Hexafluoropropan-2-ol': np.float64(0.0347986313599619), '2,2,2-Trifluoroethanol': np.float64(0.027137091721039824), '2-Methyltetrahydrofuran [2-MeTHF]': np.float64(0.0038012090768224207), 'Acetonitrile': np.float64(0.006539306552099664), 'Acetonitrile.Acetic Acid': np.float64(0.023181024740245262), 'Butanone [MEK]': np.float64(0.0060927869360341), 'Cyclohexane': np.float64(0.009808031311573246), 'DMA [N,N-Dimethylacetamide]': np.float64(0.0016343465549088774), 'Decanol': np.float64(0.00978717997896204), 'Diethyl Ether [Ether]': np.float64(0.012166920356364588), 'Dihydrolevoglucosenone (Cyrene)': np.float64(0.0030087819172869767), 'Dimethyl Carbonate': np.float64(0.003910289945064035), 'Ethanol': np.float64(0.004810634574706508), 'Ethyl Acetate': np.float64(0.0022613865218768106), 'Ethyl Lactate': np.float64(0.006802281837592832), 'Ethylene Glycol [1,2-Ethanediol]': np.float64(0.00492829715801664), 'IPA [Propan-2-ol]': np.float64(0.008095917965764275), 'MTBE [tert-Butylmethylether]': np.float64(0.002949154562637355), 'Methanol': np.float64(0.016971685583490756), 'Methyl Propionate': np.float64(0.0037076647598038946), 'THF [Tetrahydrofuran]': np.float64(0.0016684902840541599), 'Water.2,2,2-Trifluoroethanol': np.float64(0.002224162357161387), 'Water.Acetonitrile': np.float64(0.004690327068021299), 'tert-Butanol [2-Methylpropan-2-ol]': np.float64(0.0006369725885441943)}"""
