timestamp,pretrained_model_path,spange_path,nn_size,dropout_fp,dropout_nn,epochs,hidden_factor,val_percent,avg_mse,mse_per_solvent
20250824_200836,val_loss0.1074_DPR_0.1_MP_0.3_DM_64_TL_5_heads_16.pth,spange_melt.csv,32,0.05,0.05,30,3,0.1,0.005690800214215705,"""{0.0: 0.012507140668034197, 9.0: 0.01707569689489852, 18.0: 0.005789484214931051, 24.0: 0.00485918435540529, 33.0: 0.015056865418807353, 47.0: 0.004250270511894341, 51.0: 0.003828786493158927, 60.0: 0.0014828844936541495, 69.0: 0.002233765257948901, 79.0: 0.0014178086204985807, 81.0: 0.0012396509873406549, 83.0: 0.001704603235257074, 85.0: 0.0025342616329751405}"""
