timestamp,pretrained_model_path,spange_path,nn_size,dropout_fp,dropout_nn,epochs,hidden_factor,val_percent,avg_mse,mse_per_solvent
20250823_231405,val_loss0.1074_DPR_0.1_MP_0.3_DM_64_TL_5_heads_16.pth,spange_melt.csv,16,0.05,0.05,40,4,0.3,0.005035611187789422,"""{'1,1,1,3,3,3-Hexafluoropropan-2-ol': np.float64(0.026736353086970883), '2,2,2-Trifluoroethanol': np.float64(0.015002278736225725), '2-Methyltetrahydrofuran [2-MeTHF]': np.float64(0.003931405621474233), 'Acetonitrile': np.float64(0.006281806712484197), 'Acetonitrile.Acetic Acid': np.float64(0.017488598474848016), 'Butanone [MEK]': np.float64(0.0024937678303333824), 'Cyclohexane': np.float64(0.0010974632019459336), 'DMA [N,N-Dimethylacetamide]': np.float64(0.002293187298477095), 'Decanol': np.float64(0.005065155237998725), 'Diethyl Ether [Ether]': np.float64(0.004568561348133668), 'Dihydrolevoglucosenone (Cyrene)': np.float64(0.000842061174446018), 'Dimethyl Carbonate': np.float64(0.0040992589316211706), 'Ethanol': np.float64(0.0019104642796061878), 'Ethyl Acetate': np.float64(0.0008702494094680993), 'Ethyl Lactate': np.float64(0.0027779329134824953), 'Ethylene Glycol [1,2-Ethanediol]': np.float64(0.0016394340002626286), 'IPA [Propan-2-ol]': np.float64(0.008765748260012243), 'MTBE [tert-Butylmethylether]': np.float64(0.0007897376745823511), 'Methanol': np.float64(0.004488961588219816), 'Methyl Propionate': np.float64(0.0019781307248062825), 'THF [Tetrahydrofuran]': np.float64(0.001717717861066751), 'Water.2,2,2-Trifluoroethanol': np.float64(0.002922653216332794), 'Water.Acetonitrile': np.float64(0.0027537958170399265), 'tert-Butanol [2-Methylpropan-2-ol]': np.float64(0.0003399451071075095)}"""
