timestamp,pretrained_model_path,spange_path,nn_size,dropout_fp,dropout_nn,epochs,hidden_factor,lr_fp,lr_nn,avg_mse,mse_per_solvent
20250811_203611,val_loss0.1097_DM_128_TL_2_heads_32.pth,spange_melt.csv,8,0.3,0.1,50,4,1e-05,0.0001,0.012768556129005154,"{""1,1,1,3,3,3-Hexafluoropropan-2-ol"": 0.043560641175250846, ""2,2,2-Trifluoroethanol"": 0.03993839862047746, ""2-Methyltetrahydrofuran [2-MeTHF]"": 0.004818405016018003, ""Acetonitrile"": 0.010868478450183927, ""Acetonitrile.Acetic Acid"": 0.023893859163023903, ""Butanone [MEK]"": 0.002253642684927635, ""Cyclohexane"": 0.0035089861371744168, ""DMA [N,N-Dimethylacetamide]"": 0.006194570247759283, ""Decanol"": 0.02076586315469122, ""Diethyl Ether [Ether]"": 0.02924949113828908, ""Dihydrolevoglucosenone (Cyrene)"": 0.009544019182679346, ""Dimethyl Carbonate"": 0.008094922850939042, ""Ethanol"": 0.008047055789248844, ""Ethyl Acetate"": 0.00043704428163043527, ""Ethyl Lactate"": 0.002216065524053142, ""Ethylene Glycol [1,2-Ethanediol]"": 0.01933822127647269, ""IPA [Propan-2-ol]"": 0.014578574398205873, ""MTBE [tert-Butylmethylether]"": 0.006658318797339394, ""Methanol"": 0.009461659373420696, ""Methyl Propionate"": 0.0011927303908054862, ""THF [Tetrahydrofuran]"": 0.002954675934092909, ""Water.2,2,2-Trifluoroethanol"": 0.01135801080814615, ""Water.Acetonitrile"": 0.025962031559602385, ""tert-Butanol [2-Methylpropan-2-ol]"": 0.0015496811416914422}"
