timestamp,pretrained_model_path,spange_path,nn_size,dropout_fp,dropout_nn,epochs,hidden_factor,lr_fp,lr_nn,avg_mse,mse_per_solvent
20250811_200611,val_loss0.1097_DM_128_TL_2_heads_32.pth,spange_melt.csv,16,0.1,0.3,50,2,1e-05,0.0001,0.013989350820184971,"{""1,1,1,3,3,3-Hexafluoropropan-2-ol"": 0.039167969024911965, ""2,2,2-Trifluoroethanol"": 0.03216015053795911, ""2-Methyltetrahydrofuran [2-MeTHF]"": 0.010212380800145228, ""Acetonitrile"": 0.020868217701198316, ""Acetonitrile.Acetic Acid"": 0.022378327366925573, ""Butanone [MEK]"": 0.0027513272374234646, ""Cyclohexane"": 0.004909150317761545, ""DMA [N,N-Dimethylacetamide]"": 0.008064625430807068, ""Decanol"": 0.019451557308367014, ""Diethyl Ether [Ether]"": 0.020255178452392466, ""Dihydrolevoglucosenone (Cyrene)"": 0.019851929778904556, ""Dimethyl Carbonate"": 0.01520393229123776, ""Ethanol"": 0.010571832826695068, ""Ethyl Acetate"": 0.001275121400623462, ""Ethyl Lactate"": 0.0017013326956550525, ""Ethylene Glycol [1,2-Ethanediol]"": 0.020753547498387523, ""IPA [Propan-2-ol]"": 0.026353725323398313, ""MTBE [tert-Butylmethylether]"": 0.01795860835919727, ""Methanol"": 0.007124198263572834, ""Methyl Propionate"": 0.0012845824224337512, ""THF [Tetrahydrofuran]"": 0.005287748209980027, ""Water.2,2,2-Trifluoroethanol"": 0.006199281671386263, ""Water.Acetonitrile"": 0.02105240419216385, ""tert-Butanol [2-Methylpropan-2-ol]"": 0.0009072905729118051}"
