timestamp,pretrained_model_path,spange_path,nn_size,dropout_fp,dropout_nn,epochs,hidden_factor,val_percent,avg_mse,mse_per_solvent
20250813_023643,val_loss0.1074_DPR_0.1_MP_0.3_DM_64_TL_5_heads_16.pth,spange_melt.csv,16,0.3,0.5,40,3,0.1,0.020251618532021568,"{""1,1,1,3,3,3-Hexafluoropropan-2-ol"": 0.04340010714617936, ""2,2,2-Trifluoroethanol"": 0.03275279785840175, ""2-Methyltetrahydrofuran [2-MeTHF]"": 0.013240484855069628, ""Acetonitrile"": 0.03068702796189414, ""Acetonitrile.Acetic Acid"": 0.03771202628972305, ""Butanone [MEK]"": 0.009364498002695482, ""Cyclohexane"": 0.0037086034147459355, ""DMA [N,N-Dimethylacetamide]"": 0.016624368262354156, ""Decanol"": 0.030191559268519238, ""Diethyl Ether [Ether]"": 0.031163702924358834, ""Dihydrolevoglucosenone (Cyrene)"": 0.036896869892899066, ""Dimethyl Carbonate"": 0.029332898053871275, ""Ethanol"": 0.013602607005325238, ""Ethyl Acetate"": 0.00404898077377724, ""Ethyl Lactate"": 0.009550446632500924, ""Ethylene Glycol [1,2-Ethanediol]"": 0.027441329521209677, ""IPA [Propan-2-ol]"": 0.02538384948770799, ""MTBE [tert-Butylmethylether]"": 0.01734367152137164, ""Methanol"": 0.02242531843956379, ""Methyl Propionate"": 0.000776951815410838, ""THF [Tetrahydrofuran]"": 0.006341867766668968, ""Water.2,2,2-Trifluoroethanol"": 0.012097563019745038, ""Water.Acetonitrile"": 0.027462779653178632, ""tert-Butanol [2-Methylpropan-2-ol]"": 0.004488535201345758}"
