timestamp,pretrained_model_path,spange_path,nn_size,dropout_fp,dropout_nn,epochs,hidden_factor,val_percent,avg_mse,mse_per_solvent
20250812_225722,val_loss0.1074_DPR_0.1_MP_0.3_DM_64_TL_5_heads_16.pth,spange_melt.csv,32,0.5,0.1,20,4,0.1,0.011461952506398454,"{""1,1,1,3,3,3-Hexafluoropropan-2-ol"": 0.0450001916114902, ""2,2,2-Trifluoroethanol"": 0.020446862039138657, ""2-Methyltetrahydrofuran [2-MeTHF]"": 0.0051315195021363145, ""Acetonitrile"": 0.01463463875701379, ""Acetonitrile.Acetic Acid"": 0.02213999503734468, ""Butanone [MEK]"": 0.0028055163566932753, ""Cyclohexane"": 0.005766151420461229, ""DMA [N,N-Dimethylacetamide]"": 0.004845423441061657, ""Decanol"": 0.022056871078999833, ""Diethyl Ether [Ether]"": 0.016205383294137784, ""Dihydrolevoglucosenone (Cyrene)"": 0.01664991238567879, ""Dimethyl Carbonate"": 0.008238810666752165, ""Ethanol"": 0.005064421888626879, ""Ethyl Acetate"": 0.0013828357800449742, ""Ethyl Lactate"": 0.008386684240205496, ""Ethylene Glycol [1,2-Ethanediol]"": 0.014261667786859472, ""IPA [Propan-2-ol]"": 0.01186491729949779, ""MTBE [tert-Butylmethylether]"": 0.00278326785882811, ""Methanol"": 0.017582003246796714, ""Methyl Propionate"": 0.002554583009232091, ""THF [Tetrahydrofuran]"": 0.003381722936329331, ""Water.2,2,2-Trifluoroethanol"": 0.007272631114534703, ""Water.Acetonitrile"": 0.01632698957543243, ""tert-Butanol [2-Methylpropan-2-ol]"": 0.0003038598262665128}"
