timestamp,pretrained_model_path,spange_path,nn_size,dropout_fp,dropout_nn,epochs,hidden_factor,lr_fp,lr_nn,avg_mse,mse_per_solvent
20250811_201309,val_loss0.1097_DM_128_TL_2_heads_32.pth,spange_melt.csv,16,0.1,0.1,50,3,1e-05,0.0001,0.00990070737668704,"{""1,1,1,3,3,3-Hexafluoropropan-2-ol"": 0.04257033521648586, ""2,2,2-Trifluoroethanol"": 0.030358629529194044, ""2-Methyltetrahydrofuran [2-MeTHF]"": 0.003732625178051626, ""Acetonitrile"": 0.00849522686931105, ""Acetonitrile.Acetic Acid"": 0.02422295469756657, ""Butanone [MEK]"": 0.003042601681834371, ""Cyclohexane"": 0.002851826556235475, ""DMA [N,N-Dimethylacetamide]"": 0.004423962407935368, ""Decanol"": 0.01273375509819553, ""Diethyl Ether [Ether]"": 0.021627284367772455, ""Dihydrolevoglucosenone (Cyrene)"": 0.0022568330543657747, ""Dimethyl Carbonate"": 0.005105349072474184, ""Ethanol"": 0.005787921327512053, ""Ethyl Acetate"": 0.0008029838834080236, ""Ethyl Lactate"": 0.004832987092721444, ""Ethylene Glycol [1,2-Ethanediol]"": 0.014493616419435359, ""IPA [Propan-2-ol]"": 0.015522712079180254, ""MTBE [tert-Butylmethylether]"": 0.004441180879073133, ""Methanol"": 0.0053128948031876564, ""Methyl Propionate"": 0.0013900570293736462, ""THF [Tetrahydrofuran]"": 0.004761676447213983, ""Water.2,2,2-Trifluoroethanol"": 0.0036127464759778665, ""Water.Acetonitrile"": 0.01413458350430876, ""tert-Butanol [2-Methylpropan-2-ol]"": 0.0011022333696744536}"
