timestamp,pretrained_model_path,spange_path,nn_size,dropout_fp,dropout_nn,epochs,hidden_factor,lr_fp,lr_nn,avg_mse,mse_per_solvent
20250811_203319,val_loss0.1097_DM_128_TL_2_heads_32.pth,spange_melt.csv,32,0.1,0.5,50,5,1e-05,0.0001,0.01349173139045759,"{""1,1,1,3,3,3-Hexafluoropropan-2-ol"": 0.05437309355742779, ""2,2,2-Trifluoroethanol"": 0.01843475599692494, ""2-Methyltetrahydrofuran [2-MeTHF]"": 0.00672137523884619, ""Acetonitrile"": 0.015021506837982526, ""Acetonitrile.Acetic Acid"": 0.01618933139183906, ""Butanone [MEK]"": 0.0027305393154913853, ""Cyclohexane"": 0.002462950877187214, ""DMA [N,N-Dimethylacetamide]"": 0.010111642848041785, ""Decanol"": 0.02042253124745373, ""Diethyl Ether [Ether]"": 0.021706546527611826, ""Dihydrolevoglucosenone (Cyrene)"": 0.019966453173926965, ""Dimethyl Carbonate"": 0.015446923668495625, ""Ethanol"": 0.013290709696162535, ""Ethyl Acetate"": 0.00035122475603134123, ""Ethyl Lactate"": 0.0059498475503036805, ""Ethylene Glycol [1,2-Ethanediol]"": 0.024554830635228803, ""IPA [Propan-2-ol]"": 0.01854917645608292, ""MTBE [tert-Butylmethylether]"": 0.013138741169773692, ""Methanol"": 0.009986761725753423, ""Methyl Propionate"": 0.0006791331552348672, ""THF [Tetrahydrofuran]"": 0.004382629873881021, ""Water.2,2,2-Trifluoroethanol"": 0.00854984787671063, ""Water.Acetonitrile"": 0.019799434494369095, ""tert-Butanol [2-Methylpropan-2-ol]"": 0.0009815653002211097}"
