timestamp,pretrained_model_path,spange_path,nn_size,dropout_fp,dropout_nn,epochs,hidden_factor,lr_fp,lr_nn,avg_mse,mse_per_solvent
20250811_212044,val_loss0.1097_DM_128_TL_2_heads_32.pth,spange_melt.csv,8,0.3,0.5,50,2,1e-05,0.0001,0.020131922077219425,"{""1,1,1,3,3,3-Hexafluoropropan-2-ol"": 0.0605808444378462, ""2,2,2-Trifluoroethanol"": 0.052728536345753044, ""2-Methyltetrahydrofuran [2-MeTHF]"": 0.02639817353729815, ""Acetonitrile"": 0.04147041119049165, ""Acetonitrile.Acetic Acid"": 0.03682535219750141, ""Butanone [MEK]"": 0.004948454497160038, ""Cyclohexane"": 0.010079131959388966, ""DMA [N,N-Dimethylacetamide]"": 0.01630021963579429, ""Decanol"": 0.02693264049135444, ""Diethyl Ether [Ether]"": 0.02514526260466196, ""Dihydrolevoglucosenone (Cyrene)"": 0.011072043811451942, ""Dimethyl Carbonate"": 0.02246387583902636, ""Ethanol"": 0.014336067752658298, ""Ethyl Acetate"": 0.0027477725153631765, ""Ethyl Lactate"": 0.0035490510640030456, ""Ethylene Glycol [1,2-Ethanediol]"": 0.031159531861685155, ""IPA [Propan-2-ol]"": 0.015989896178434937, ""MTBE [tert-Butylmethylether]"": 0.014304625891506158, ""Methanol"": 0.01117321725220522, ""Methyl Propionate"": 0.0036730763780848047, ""THF [Tetrahydrofuran]"": 0.006412213637702347, ""Water.2,2,2-Trifluoroethanol"": 0.009211236410987811, ""Water.Acetonitrile"": 0.029890246488014457, ""tert-Butanol [2-Methylpropan-2-ol]"": 0.005774247874892433}"
