timestamp,pretrained_model_path,spange_path,nn_size,dropout_fp,dropout_nn,epochs,hidden_factor,lr_fp,lr_nn,avg_mse,mse_per_solvent
20250811_221710,val_loss0.1097_DM_128_TL_2_heads_32.pth,spange_melt.csv,16,0.5,0.3,50,4,1e-05,0.0001,0.01921737125008288,"{""1,1,1,3,3,3-Hexafluoropropan-2-ol"": 0.09865317133429526, ""2,2,2-Trifluoroethanol"": 0.029002532282382164, ""2-Methyltetrahydrofuran [2-MeTHF]"": 0.008611126282876554, ""Acetonitrile"": 0.015280872416412147, ""Acetonitrile.Acetic Acid"": 0.022951576004122037, ""Butanone [MEK]"": 0.0016459702791771238, ""Cyclohexane"": 0.0020544168745681196, ""DMA [N,N-Dimethylacetamide]"": 0.008740414824162556, ""Decanol"": 0.012982327158835155, ""Diethyl Ether [Ether]"": 0.03667570348482761, ""Dihydrolevoglucosenone (Cyrene)"": 0.024705641942927053, ""Dimethyl Carbonate"": 0.021300082756993268, ""Ethanol"": 0.013349140003184533, ""Ethyl Acetate"": 0.0034516967851961214, ""Ethyl Lactate"": 0.003803513344144934, ""Ethylene Glycol [1,2-Ethanediol]"": 0.020555428203267376, ""IPA [Propan-2-ol]"": 0.03080378701947058, ""MTBE [tert-Butylmethylether]"": 0.016677228653174208, ""Methanol"": 0.01734938321159207, ""Methyl Propionate"": 0.0007239435871349133, ""THF [Tetrahydrofuran]"": 0.008897893453606615, ""Water.2,2,2-Trifluoroethanol"": 0.013703699059799245, ""Water.Acetonitrile"": 0.032435506603523324, ""tert-Butanol [2-Methylpropan-2-ol]"": 0.01686185443631614}"
